7,18,0,3,2,0,17,25,10,18
0,93,1,6,0,0,0,0,0,0
3,4,2,0,0,0,0,0,0,91
1,0,0,0,0,0,0,0,0,99
0,0,0,0,83,17,0,0,0,0
0,54,31,5,8,0,0,0,1,0
31,28,12,25,4,0,0,0,0,0
0,6,0,0,0,29,19,1,1,42
5,1,0,1,0,2,0,0,71,20
4,25,6,0,0,0,0,0,39,26
0,5,6,2,0,0,0,0,0,87
2,5,0,4,2,4,0,1,79,3
1,0,0,0,0,0,0,55,6,38
0,9,15,32,12,8,13,10,0,1
3,1,1,0,0,0,0,70,15,10
0,0,0,0,0,0,86,14,0,0
0,0,0,0,0,0,77,19,4,0
3,2,9,2,0,0,0,80,2,2
18,5,9,0,0,1,0,0,57,10
0,69,10,4,2,0,14,1,0,0
0,0,0,0,0,65,34,0,1,0
1,0,0,0,31,59,1,4,0,4
0,0,0,0,0,47,15,31,7,0
33,1,4,0,1,1,1,0,53,6
2,0,0,0,0,61,33,0,1,3
0,0,0,36,1,33,27,3,0,0
15,2,5,1,0,10,0,0,0,67
8,0,6,1,0,0,27,38,15,5
0,54,36,2,3,3,2,0,0,0
0,95,5,0,0,0,0,0,0,0
65,32,1,1,1,0,0,0,0,0
14,66,4,11,1,4,0,0,0,0
0,0,0,0,0,20,66,1,0,13
0,0,0,82,16,1,1,0,0,0
0,0,0,89,8,2,0,1,0,0
0,0,98,2,0,0,0,0,0,0
0,48,3,40,5,4,0,0,0,0
0,0,92,1,6,1,0,0,0,0
40,0,0,0,0,0,0,36,0,24
4,1,3,0,1,0,0,70,8,13
0,14,7,0,9,13,0,0,0,57
0,0,72,20,6,1,1,0,0,0
3,0,8,0,0,0,1,68,10,10
0,0,0,0,0,0,99,0,1,0
0,0,42,56,2,0,0,0,0,0
3,2,2,3,2,0,0,0,75,13
0,0,0,70,16,14,0,0,0,0
0,1,0,0,0,84,12,2,0,1
3,0,0,73,8,0,6,0,2,8
0,0,0,0,0,0,75,7,4,14
0,0,0,0,0,0,98,2,0,0
36,46,16,2,0,0,0,0,0,0
23,1,3,1,0,1,37,23,6,5
3,0,0,27,20,6,23,18,0,0
1,38,41,9,7,0,1,1,0,2
1,1,1,0,60,8,14,6,6,3
0,0,0,0,0,0,100,0,0,0
0,0,0,0,0,94,2,4,0,0
6,12,10,0,0,0,0,0,64,8
0,0,0,0,81,15,4,0,0,0
0,0,0,19,26,52,1,0,1,1
0,0,0,0,0,46,30,20,2,2
31,53,15,1,0,0,0,0,0,0
1,0,0,0,0,0,31,6,62,0
0,63,8,17,3,8,0,1,0,0
0,0,0,7,2,36,28,27,0,0
0,0,25,34,5,8,17,5,4,1
60,17,6,5,9,0,3,0,0,0
0,0,69,28,3,0,0,0,0,0
0,2,1,0,1,15,27,38,11,5
0,0,77,17,5,1,0,0,0,0
2,0,0,1,61,29,1,2,3,1
4,2,1,0,0,0,0,14,71,8
0,0,0,0,0,0,0,0,100,0
9,1,2,3,1,0,0,0,0,84
0,0,10,18,65,4,0,1,0,2
0,0,96,4,0,0,0,0,0,0
0,0,0,66,21,8,0,3,2,0
19,2,0,0,0,0,0,0,73,6
8,2,3,3,1,0,0,24,56,3
0,0,0,20,8,27,31,0,14,0
2,0,0,0,63,34,0,1,0,0
0,0,29,53,7,5,2,1,0,3
0,0,88,7,2,3,0,0,0,0
4,2,0,0,0,1,0,0,0,93
0,11,89,0,0,0,0,0,0,0
45,6,13,4,0,2,0,0,0,30
0,0,27,55,6,4,7,0,1,0
70,9,17,0,2,1,1,0,0,0
1,0,0,0,24,0,60,9,4,2
0,0,5,35,6,10,40,1,1,0
0,0,79,14,4,0,3,0,0,0
0,0,0,0,0,73,27,0,0,0
92,7,1,0,0,0,0,0,0,0
0,0,13,18,66,0,2,1,0,0
39,53,6,2,0,0,0,0,0,0
0,1,3,0,0,73,17,2,3,1
3,0,1,0,0,0,0,0,0,96
65,1,0,2,0,0,0,0,0,32
0,0,84,1,8,4,2,0,0,1
5,10,0,0,0,0,0,57,16,12
0,0,86,3,6,5,0,0,0,0
4,13,8,15,0,0,16,41,3,0
1,10,0,0,0,0,0,0,12,77
1,0,1,0,0,0,0,0,9,89
36,26,9,4,0,2,1,0,8,13
0,0,22,16,60,1,0,1,0,0
0,0,0,0,37,46,3,14,0,0
0,37,60,0,0,2,1,0,0,0
0,60,26,3,1,5,4,0,0,1
8,0,0,0,0,0,60,22,2,8
0,0,38,54,7,0,1,0,0,0
0,0,99,1,0,0,0,0,0,0
12,0,0,0,1,0,0,0,85,2
43,0,0,0,0,0,0,44,10,3
0,1,0,0,0,0,0,97,1,1
0,0,24,16,57,0,0,0,2,0
0,0,0,73,27,0,0,0,0,0
30,19,4,3,2,5,1,1,0,35
9,0,0,0,1,0,0,0,7,83
0,4,0,0,0,0,42,53,0,0
12,42,5,0,1,0,0,0,0,40
0,0,0,0,0,74,19,2,4,1
69,13,0,11,5,1,0,1,0,0
1,0,0,0,0,68,17,2,2,10
0,0,0,31,10,17,8,34,0,0
8,11,3,1,0,5,2,2,3,65
1,2,1,0,1,0,1,70,12,12
2,0,0,0,0,69,7,4,1,17
21,3,1,0,0,0,0,0,71,4
0,0,42,5,52,0,1,0,0,0
62,4,14,0,0,1,0,0,0,19
0,0,0,0,94,6,0,0,0,0
0,0,94,0,0,6,0,0,0,0
0,0,0,13,3,80,3,1,0,0
8,3,0,0,1,0,0,0,72,16
1,3,0,0,0,0,0,79,4,13
17,1,0,0,0,0,67,10,2,3
0,0,0,54,30,5,9,2,0,0
0,0,0,15,28,36,18,3,0,0
24,45,20,4,5,2,0,0,0,0
14,0,1,0,0,0,31,42,8,4
76,3,0,6,4,7,3,1,0,0
2,1,1,0,0,0,0,0,12,84
8,2,3,0,0,1,0,0,75,11
0,62,31,5,1,1,0,0,0,0
0,0,0,89,6,4,1,0,0,0
0,1,0,61,4,20,0,13,0,1
0,83,3,1,8,1,1,0,1,1
0,0,0,0,0,26,13,30,22,9
0,0,0,0,0,82,12,4,1,1
30,0,0,2,0,0,1,0,42,25
3,0,1,0,0,0,0,0,96,0
0,0,0,0,0,0,0,0,69,31
0,0,1,0,0,82,7,4,6,0
6,0,21,0,0,0,0,0,70,3
73,7,17,2,1,0,0,0,0,0
0,0,0,0,0,59,39,2,0,0
4,0,0,0,1,0,54,20,11,10
0,0,0,0,19,30,11,34,6,0
0,75,15,6,1,0,1,0,2,0
10,1,0,0,1,0,0,84,1,2
0,0,11,44,16,21,8,0,0,0
1,1,0,3,0,0,0,0,37,58
0,0,0,0,0,0,78,18,4,0
3,0,32,42,5,14,0,0,1,1
9,3,2,1,0,0,0,0,53,32
24,0,0,2,0,0,0,0,59,15
1,5,0,3,0,0,47,20,5,18
8,8,5,0,16,20,4,22,6,10
0,0,19,25,54,2,0,0,0,0
0,0,0,0,0,0,26,11,34,29
2,0,4,0,0,0,0,86,3,5
0,0,70,28,1,0,0,0,1,0
0,0,74,5,14,4,0,1,2,0
6,2,0,0,0,0,0,0,68,24
0,2,2,0,0,0,0,0,53,43
34,8,12,0,0,0,0,8,31,7
1,2,2,0,0,0,0,0,0,95
0,87,8,0,1,1,2,0,1,0
18,13,0,0,0,0,0,5,46,18
69,23,0,6,2,0,0,0,0,0
0,0,1,0,0,0,0,0,47,52
63,0,4,0,0,0,0,6,24,3
0,0,19,75,1,1,0,0,3,1
6,1,15,1,3,0,0,0,61,13
1,13,10,23,6,5,14,26,0,2
0,15,80,3,2,0,0,0,0,0
0,0,0,0,0,0,90,9,1,0
0,0,0,0,0,13,68,13,5,1
0,0,0,45,53,0,1,0,0,1
0,0,0,0,75,11,13,0,0,1
42,4,8,1,1,0,0,0,0,44
1,0,0,0,0,26,53,19,0,1
70,1,3,0,0,0,0,0,0,26
1,0,0,0,0,21,40,32,6,0
0,0,0,73,12,5,7,1,0,2
33,35,10,2,6,1,0,0,1,12
0,0,0,31,49,15,4,1,0,0
0,84,0,6,1,2,1,3,0,3
75,4,11,5,0,2,0,0,0,3
0,0,0,8,52,16,12,0,8,4
0,1,46,28,0,4,11,0,0,7
3,0,1,0,0,0,0,89,4,3
0,0,81,5,9,5,0,0,0,0
0,0,0,0,0,64,35,0,1,0
0,1,0,0,0,0,36,1,49,13
90,2,5,3,0,0,0,0,0,0
0,0,61,23,6,2,1,4,1,2
0,0,64,0,24,1,11,0,0,0
0,92,6,1,0,1,0,0,0,0
0,0,2,30,7,51,0,2,1,5
0,4,2,1,0,0,0,0,81,12
0,0,99,1,0,0,0,0,0,0
1,0,1,80,2,13,1,1,1,0
9,7,4,0,1,0,1,0,25,52
0,2,0,0,0,0,0,59,38,1
0,95,1,0,0,1,3,0,0,0
3,0,2,0,0,0,57,22,5,11
0,0,0,0,63,35,0,2,0,0
19,23,8,1,0,0,0,0,0,49
2,0,1,0,17,24,5,22,29,0
0,1,0,0,0,88,2,1,6,1
0,0,0,62,14,16,2,1,5,0
0,0,0,0,0,99,0,0,1,0
0,0,0,96,1,0,0,1,0,2
1,9,2,2,0,0,0,0,57,29
0,0,29,62,9,0,0,0,0,0
84,11,1,2,1,0,1,0,0,0
5,64,13,14,0,0,0,3,1,0
16,2,0,0,0,0,0,0,40,42
0,0,0,15,42,36,3,4,0,0
0,95,1,3,1,0,0,0,0,0
1,0,0,0,25,54,13,6,0,1
0,0,0,0,0,0,0,80,14,6
12,52,29,0,0,0,0,0,0,7
9,1,6,44,19,1,19,0,0,1
6,6,0,0,1,1,0,39,44,3
0,0,0,84,6,8,1,0,1,0
0,0,92,5,1,2,0,0,0,0
0,0,0,0,0,0,0,9,16,75
5,47,17,1,1,1,0,2,7,17
1,0,0,0,0,0,0,88,11,0
0,50,37,9,0,4,0,0,0,0
4,2,4,1,0,0,0,0,0,89
0,0,0,87,12,1,0,0,0,0
0,0,0,0,0,0,0,99,1,0
45,14,20,6,12,1,2,0,0,0
55,7,31,7,0,0,0,0,0,0
0,0,0,15,53,20,7,5,0,0
2,19,20,1,3,2,0,0,18,35
24,39,0,4,0,1,1,7,20,4
0,0,0,0,0,24,72,4,0,0
1,0,0,0,0,0,0,0,50,49
0,22,8,45,18,2,3,1,1,0
0,0,0,100,0,0,0,0,0,0
7,0,3,3,0,48,9,29,0,1
9,1,1,0,0,0,0,0,0,89
0,23,37,20,9,3,1,7,0,0
0,0,0,0,0,0,0,100,0,0
55,3,13,14,9,1,1,4,0,0
